lon;lat;station_id;station_name;address;elev
-111.042259121326;41.3728716493818;MURI1;Murphy Ridge;-;2128.114000000000000
-109.788469018844;41.7505422290574;MOXA1;Moxa Arch;-;1965.960000000000000
-108.619476778876;41.1580029652086;WYHI1;Hiawatha;-;2164.994000000000100
-108.024134547586;41.6777150734895;WAMS1;Wamsutter;-;2050.085000000000000
-108.720348350469;42.5276425990206;SOPA1;South Pass;-;2525.878000000000200
-109.560166265592;42.4064430201864;WYJS1;Juel Spring;-;2144.878000000000200
-110.0991242344;42.486665210137;WYBP1;Big Piney;-;2087.880000000000100
-109.752844598712;42.7190255179876;SHEL1;Boulder;-;2167.128000000000200
-109.870820227592;42.8698533663764;WYPD1;Pinedale;-;2190.902000000000000
-104.753179125983;41.1307387520038;WYCH1;Cheyenne Mobile;-;1830.019000000000000
-104.778712029503;41.1822615514601;CHEY1;Cheyenne NCore;-;1865.070999999999900
-106.365053637959;42.8222628852895;CASP1;Casper;-;1591.056000000000000
-106.277390172453;42.8458020081105;WYCA1;Casper Mobile;-;1590.142000000000100
-105.498980952824;43.1012952353313;WYCV1;Converse County;-;1651.102000000000100
-105.530286887969;44.1470970618268;CACO1;Campbell County;-;1427.074000000000100
-105.287397343842;44.663338285424;TBNG1;Thunder Basin National Grassland;-;1190.854000000000000
